hcp_id,hcp_name,city,specialty,loyalty_tier,potential_score,visits_per_month,post_visit_rx_lift_pct,priority_bucket,coverage_flag,assigned_rep_id,assigned_rep_name
1829,Nitesh Sarna,Pune,GP,Switcher,38,2.33,-10.00375,Priority D,Appropriately-covered,107,Kala Divan
1830,Harsh Deo,Bangalore,GP,Competitor_Loyal,65,2.28,7.150909090909092,Priority B,Appropriately-covered,41,Yashica Issac
1831,Edhitha Padmanabhan,Ahmedabad,Cardiologist,Switcher,60,3.0,7.390000000000001,Priority B,Appropriately-covered,110,Shivansh Krish
1832,Zayyan Pandya,Bangalore,Cardiologist,Competitor_Loyal,78,1.56,5.489,Priority B,Under-covered,43,Ekiya Suresh
1833,Gauri Mitter,Pune,Diabetologist,Switcher,45,2.78,6.47875,Priority D,Appropriately-covered,107,Kala Divan
1834,Geetika Mitter,Hyderabad,Diabetologist,Brand_Loyal,78,3.0,-6.608888888888889,Priority B,Appropriately-covered,55,Victor Kannan
1835,Teerth Soni,Mumbai,Cardiologist,Switcher,53,1.61,10.923636363636364,Priority D,Appropriately-covered,95,Nakul Sarma
1836,Ridhi Kamdar,Chennai,Cardiologist,Brand_Loyal,77,2.28,-0.1780000000000001,Priority B,Appropriately-covered,49,Alka Wable
1837,Henry Merchant,Bangalore,Diabetologist,Switcher,56,2.33,2.569090909090909,Priority D,Appropriately-covered,39,Aarush Lall
1838,Harish Hari,Delhi,GP,Switcher,81,2.5,5.6875,Priority B,Appropriately-covered,12,Hemangini Lalla
1839,Tamanna Vaidya,Chennai,GP,Competitor_Loyal,41,2.28,-14.583000000000002,Priority D,Appropriately-covered,54,Devansh Nigam
1840,Riya Lad,Pune,GP,Switcher,61,2.94,5.61125,Priority B,Appropriately-covered,106,Faqid Dixit
1841,Baghyawati Kumar,Mumbai,Diabetologist,Switcher,77,1.94,2.4824999999999995,Priority B,Appropriately-covered,101,Zayan Behl
1842,Adweta Lad,Jaipur,Cardiologist,Switcher,74,5.11,-0.8985714285714285,Priority B,Appropriately-covered,22,Nihal Shere
1843,Nakul Ray,Bangalore,Cardiologist,Competitor_Loyal,79,2.06,15.422,Priority A,Appropriately-covered,37,Harini Choudhury
1844,Pratyush Raghavan,Kochi,Diabetologist,Switcher,46,6.39,-3.595,Priority D,Over-covered,66,Ikbal Kothari
1845,Aahana Kashyap,Hyderabad,Diabetologist,Switcher,53,2.11,-11.512222222222224,Priority D,Appropriately-covered,59,Arya Sunder
1846,Darika Rao,Hyderabad,GP,Competitor_Loyal,21,1.22,38.27375,Priority C,Appropriately-covered,57,Ekansh Balay
1847,Isaiah Khosla,Chennai,Cardiologist,Switcher,68,2.11,3.850999999999999,Priority B,Appropriately-covered,45,Wriddhish Bhardwaj
1848,Ojasvi Gill,Delhi,Diabetologist,Brand_Loyal,70,2.0,3.811818181818182,Priority B,Appropriately-covered,5,Viraj Tiwari
1849,Vyanjana Chand,Delhi,Cardiologist,Switcher,58,1.5,11.314,Priority D,Appropriately-covered,9,Arunima Dugal
1850,Watika Johal,Hyderabad,Diabetologist,Switcher,44,2.83,8.958888888888888,Priority D,Appropriately-covered,60,Kevin Solanki
1851,Vihaan Rajagopal,Delhi,Diabetologist,Switcher,70,2.39,4.266363636363637,Priority B,Appropriately-covered,6,Rushil Saini
1852,Dhriti Bhardwaj,Hyderabad,Cardiologist,Switcher,45,2.67,-0.4344444444444448,Priority D,Appropriately-covered,56,Ekavir Bhargava
1853,Manbir Agate,Delhi,Diabetologist,Switcher,28,1.06,2.155,Priority D,Appropriately-covered,11,Lajita Chatterjee
1854,David Kurian,Mumbai,Cardiologist,Brand_Loyal,72,1.89,3.705833333333333,Priority B,Appropriately-covered,95,Nakul Sarma
1855,Abhimanyu Gola,Pune,Cardiologist,Switcher,36,1.94,8.942857142857141,Priority D,Appropriately-covered,105,Prisha Andra
1856,Caleb Iyengar,Jaipur,Diabetologist,Brand_Loyal,82,5.56,0.3128571428571428,Priority B,Appropriately-covered,25,Diya Rattan
1857,Mekhala Basak,Lucknow,Cardiologist,Competitor_Loyal,76,5.22,-2.8375,Priority B,Appropriately-covered,17,Fariq Kaul
1858,Dayamai Rao,Chandigarh,GP,Brand_Loyal,35,10.83,-5.331666666666667,Priority D,Over-covered,28,Tara Dhar
1859,Faras Zacharia,Mumbai,Cardiologist,Competitor_Loyal,56,1.83,2.5127272727272727,Priority D,Appropriately-covered,98,Hredhaan Dugal
1860,Sanaya Sandhu,Jaipur,GP,Brand_Loyal,88,5.5,0.4728571428571428,Priority B,Appropriately-covered,25,Diya Rattan
1861,Timothy Dhingra,Bangalore,GP,Brand_Loyal,100,2.67,6.749,Priority B,Appropriately-covered,37,Harini Choudhury
1862,Qushi Dhillon,Mumbai,Diabetologist,Switcher,47,1.89,14.032307692307691,Priority D,Appropriately-covered,92,Tanay Toor
1863,Chatura Gokhale,Kolkata,Cardiologist,Switcher,75,2.22,9.721818181818184,Priority B,Appropriately-covered,74,Tanay Rattan
1864,Sara Chakrabarti,Kochi,Diabetologist,Brand_Loyal,51,6.28,-3.5933333333333333,Priority D,Appropriately-covered,65,Darsh Rau
1865,Garima Kadakia,Mumbai,Diabetologist,Switcher,65,1.94,4.616923076923078,Priority B,Appropriately-covered,92,Tanay Toor
1866,Advik Manne,Bangalore,Diabetologist,Switcher,58,1.89,16.955454545454543,Priority C,Appropriately-covered,40,Yashica Cherian
1867,Barkha Bakshi,Kolkata,Diabetologist,Switcher,58,2.22,10.984545454545454,Priority D,Appropriately-covered,72,Girik Khalsa
1868,Hemangini Mangat,Patna,Diabetologist,Brand_Loyal,57,3.94,3.2075,Priority D,Appropriately-covered,83,Quincy Biswas
1869,Yuvraj Ahuja,Bangalore,Diabetologist,Competitor_Loyal,69,2.39,4.167272727272728,Priority B,Appropriately-covered,38,Radhika Dugar
1870,Yahvi Sampath,Ahmedabad,Diabetologist,Competitor_Loyal,75,2.5,11.634285714285712,Priority B,Appropriately-covered,114,Gaurangi Sabharwal
1871,Ishwar Kamdar,Delhi,GP,Switcher,64,1.61,1.580833333333333,Priority B,Appropriately-covered,12,Hemangini Lalla
1872,Yatin Kota,Pune,Diabetologist,Competitor_Loyal,72,3.22,14.525,Priority B,Appropriately-covered,103,Aarush Nath
1873,Osha Raghavan,Delhi,Cardiologist,Competitor_Loyal,69,2.94,5.977499999999999,Priority B,Appropriately-covered,1,Aryan Maharaj
1874,Qarin Kant,Kolkata,Cardiologist,Switcher,42,2.17,14.407,Priority D,Appropriately-covered,71,Chandresh Zachariah
1875,Girik Pradhan,Hyderabad,Cardiologist,Competitor_Loyal,42,2.5,20.96333333333333,Priority C,Appropriately-covered,60,Kevin Solanki
1876,Hemani Dhingra,Bangalore,Cardiologist,Competitor_Loyal,97,2.78,-8.195454545454545,Priority B,Appropriately-covered,41,Yashica Issac
1877,Diya Mukherjee,Jaipur,Cardiologist,Brand_Loyal,72,5.22,3.23,Priority B,Appropriately-covered,23,Anamika Kanda
1878,Riya Pai,Delhi,Diabetologist,Competitor_Loyal,70,1.78,13.767272727272728,Priority B,Appropriately-covered,1,Aryan Maharaj
1879,Vanya Bobal,Chennai,GP,Switcher,57,1.94,-2.4609999999999985,Priority D,Appropriately-covered,49,Alka Wable
1880,Wahab Yogi,Delhi,Cardiologist,Brand_Loyal,48,1.72,-3.176666666666667,Priority D,Appropriately-covered,8,Nathaniel Sami
1881,Nachiket Yadav,Chennai,Diabetologist,Competitor_Loyal,60,2.22,10.069,Priority B,Appropriately-covered,47,Ekapad Walia
1882,Udarsh Nigam,Kochi,Diabetologist,Switcher,8,2.83,10.151666666666667,Priority D,Appropriately-covered,64,Unni Bhagat
1883,Daksh Kanda,Chennai,GP,Brand_Loyal,55,1.83,4.089,Priority D,Appropriately-covered,54,Devansh Nigam
1884,Nirja Patla,Lucknow,Diabetologist,Switcher,40,3.11,8.0225,Priority D,Over-covered,13,Tripti Yadav
1885,Dev Zachariah,Pune,Cardiologist,Competitor_Loyal,77,3.17,1.9075,Priority B,Appropriately-covered,106,Faqid Dixit
1886,Fitan Balasubramanian,Chennai,Diabetologist,Competitor_Loyal,20,1.61,57.19,Priority C,Appropriately-covered,51,Devika Rastogi
1887,Sai Ramaswamy,Pune,Cardiologist,Switcher,67,3.72,3.1224999999999996,Priority B,Appropriately-covered,105,Prisha Andra
1888,Yagnesh Sarin,Lucknow,Cardiologist,Switcher,80,4.72,7.75875,Priority B,Appropriately-covered,13,Tripti Yadav
1889,Lavanya Mutti,Pune,GP,Brand_Loyal,65,2.61,0.7624999999999997,Priority B,Appropriately-covered,103,Aarush Nath
1890,Vinaya Natarajan,Hyderabad,GP,Switcher,12,1.0,-34.75714285714286,Priority D,Appropriately-covered,63,Irya Sampath
1891,Bahadurjit Uppal,Kolkata,Diabetologist,Competitor_Loyal,27,1.17,-3.94,Priority D,Appropriately-covered,72,Girik Khalsa
1892,Raagini Kamdar,Pune,GP,Switcher,36,1.89,1.6637499999999994,Priority D,Appropriately-covered,105,Prisha Andra
1893,Jasmit Pall,Mumbai,GP,Switcher,48,2.11,-3.47909090909091,Priority D,Appropriately-covered,97,Krish Lalla
1894,Upma Mangal,Bangalore,Cardiologist,Competitor_Loyal,45,1.56,2.7781818181818183,Priority D,Appropriately-covered,35,Upadhriti Wadhwa
1895,Mugdha Parekh,Indore,Cardiologist,Brand_Loyal,41,4.89,5.6875,Priority D,Over-covered,120,Mohini Narasimhan
1896,Jagdish Thakkar,Chennai,Diabetologist,Competitor_Loyal,64,1.94,-0.3240000000000002,Priority B,Appropriately-covered,48,Kabir Soman
1897,Ojas Dyal,Ahmedabad,GP,Switcher,54,3.22,0.471428571428572,Priority D,Appropriately-covered,115,Amara Dutta
1898,Azaan Chand,Delhi,Diabetologist,Competitor_Loyal,58,1.78,7.69,Priority D,Appropriately-covered,7,Saumya Mall
1899,Mason Varughese,Hyderabad,GP,Competitor_Loyal,64,3.0,12.6,Priority B,Appropriately-covered,57,Ekansh Balay
1900,Kevin Zacharia,Delhi,Diabetologist,Switcher,76,2.5,5.171818181818182,Priority B,Appropriately-covered,12,Hemangini Lalla
1901,Krishna Shah,Delhi,GP,Brand_Loyal,78,2.22,1.5509090909090908,Priority B,Appropriately-covered,5,Viraj Tiwari
1902,Peter Shah,Mumbai,Diabetologist,Competitor_Loyal,70,1.61,1.3284615384615388,Priority B,Appropriately-covered,95,Nakul Sarma
1903,Jacob Khalsa,Chennai,Cardiologist,Switcher,76,1.89,12.917777777777776,Priority B,Appropriately-covered,45,Wriddhish Bhardwaj
1904,Sachi Bose,Jaipur,GP,Competitor_Loyal,36,3.39,12.198571428571428,Priority D,Over-covered,22,Nihal Shere
1905,Vrishti Wable,Chennai,Diabetologist,Switcher,76,2.11,2.5159999999999996,Priority B,Appropriately-covered,54,Devansh Nigam
1906,Bhanumati Iyer,Mumbai,Diabetologist,Competitor_Loyal,100,2.78,-4.695,Priority B,Appropriately-covered,95,Nakul Sarma
1907,William Chana,Pune,Cardiologist,Switcher,53,2.11,-0.875,Priority D,Appropriately-covered,105,Prisha Andra
1908,Vidhi Buch,Pune,Diabetologist,Competitor_Loyal,61,3.72,-13.04375,Priority B,Appropriately-covered,106,Faqid Dixit
1909,Dhriti Bhagat,Kolkata,Diabetologist,Brand_Loyal,76,2.22,4.3954545454545455,Priority B,Appropriately-covered,71,Chandresh Zachariah
1910,Chasmum Dhar,Bangalore,GP,Brand_Loyal,77,2.56,-0.0809090909090909,Priority B,Appropriately-covered,38,Radhika Dugar
1911,Reyansh Bail,Bhubaneswar,GP,Brand_Loyal,50,6.33,3.1125,Priority D,Appropriately-covered,87,Advika Jayaraman
1912,Pushti Raval,Hyderabad,GP,Competitor_Loyal,43,2.44,-2.402222222222223,Priority D,Appropriately-covered,57,Ekansh Balay
1913,Rayaan Badami,Hyderabad,GP,Switcher,62,1.72,4.007777777777779,Priority B,Appropriately-covered,56,Ekavir Bhargava
1914,Jeremiah Sura,Bhubaneswar,Diabetologist,Competitor_Loyal,44,5.11,-9.4675,Priority D,Over-covered,87,Advika Jayaraman
1915,Nidhi Tata,Ahmedabad,Cardiologist,Switcher,45,1.72,13.377142857142855,Priority D,Appropriately-covered,110,Shivansh Krish
1916,Odika Vohra,Mumbai,Cardiologist,Switcher,43,1.56,19.320833333333333,Priority C,Appropriately-covered,94,Yash Pingle
1917,Chakradhar Dasgupta,Kochi,Cardiologist,Switcher,58,6.44,-0.1916666666666667,Priority D,Appropriately-covered,65,Darsh Rau
1918,Faqid Dhaliwal,Delhi,Cardiologist,Switcher,85,2.67,2.932500000000001,Priority B,Appropriately-covered,2,Udant Dewan
1919,Shivani Lad,Delhi,Diabetologist,Switcher,67,2.0,-13.579999999999998,Priority B,Appropriately-covered,6,Rushil Saini
1920,Yuvraj Mane,Chennai,GP,Switcher,56,2.39,4.979000000000001,Priority D,Appropriately-covered,47,Ekapad Walia
1921,Quincy Mann,Bangalore,Diabetologist,Competitor_Loyal,73,2.11,10.185,Priority B,Appropriately-covered,35,Upadhriti Wadhwa
1922,Keya Kumar,Mumbai,Cardiologist,Competitor_Loyal,48,1.78,2.473,Priority D,Appropriately-covered,96,Abhiram Mistry
1923,Frederick Rastogi,Mumbai,Cardiologist,Switcher,56,2.11,13.8525,Priority D,Appropriately-covered,94,Yash Pingle
1924,Yashasvi Bir,Indore,Diabetologist,Switcher,31,3.61,-4.362500000000001,Priority D,Over-covered,119,Udant Bajwa
1925,Faris Dhingra,Bhubaneswar,GP,Switcher,46,6.0,3.51,Priority D,Over-covered,88,William Lanka
1926,Jyoti Solanki,Delhi,Cardiologist,Switcher,44,1.5,3.2559999999999993,Priority D,Appropriately-covered,1,Aryan Maharaj
1927,Utkarsh Chakraborty,Patna,Cardiologist,Competitor_Loyal,45,2.72,-0.8374999999999986,Priority D,Appropriately-covered,81,Vansha Thakkar
1928,Peter Agarwal,Chennai,Cardiologist,Competitor_Loyal,59,2.44,-1.1869999999999994,Priority D,Appropriately-covered,47,Ekapad Walia
1929,Eiravati Nagi,Bangalore,Cardiologist,Competitor_Loyal,66,1.72,4.529,Priority B,Appropriately-covered,36,Advay Contractor
1930,Chandani Andra,Patna,Diabetologist,Competitor_Loyal,58,4.0,4.612500000000001,Priority D,Appropriately-covered,81,Vansha Thakkar
1931,Charvi Jha,Chennai,GP,Switcher,70,2.67,-17.05,Priority B,Appropriately-covered,52,Raksha Varughese
1932,Tara Balasubramanian,Delhi,Diabetologist,Competitor_Loyal,79,2.83,-0.5916666666666668,Priority B,Appropriately-covered,4,Ayushman Chander
1933,Chakrika Datta,Delhi,Diabetologist,Brand_Loyal,75,2.61,-1.1490909090909092,Priority B,Appropriately-covered,2,Udant Dewan
1934,David Seshadri,Lucknow,Cardiologist,Competitor_Loyal,32,3.22,31.99,Priority C,Over-covered,19,Janya Gaba
1935,Daniel Viswanathan,Bangalore,Cardiologist,Competitor_Loyal,67,1.94,-16.770909090909093,Priority B,Appropriately-covered,36,Advay Contractor
1936,Fitan Samra,Jaipur,Diabetologist,Switcher,55,4.39,10.144285714285717,Priority D,Appropriately-covered,25,Diya Rattan
1937,Faqid Gokhale,Kolkata,Diabetologist,Brand_Loyal,49,1.28,1.6822222222222225,Priority D,Appropriately-covered,71,Chandresh Zachariah
1938,Balhaar Date,Delhi,Diabetologist,Brand_Loyal,85,2.11,-1.4841666666666666,Priority B,Appropriately-covered,4,Ayushman Chander
1939,Nitesh Sengupta,Chennai,Diabetologist,Switcher,70,1.56,7.254,Priority B,Appropriately-covered,52,Raksha Varughese
1940,Frado Mander,Delhi,Cardiologist,Switcher,46,1.56,0.3960000000000004,Priority D,Appropriately-covered,12,Hemangini Lalla
1941,Girik Nair,Bangalore,GP,Switcher,38,1.33,-11.654444444444444,Priority D,Appropriately-covered,38,Radhika Dugar
1942,Warhi Khosla,Pune,Diabetologist,Competitor_Loyal,57,2.94,9.415,Priority D,Appropriately-covered,108,Joshua Barman
1943,Anthony Baral,Mumbai,GP,Switcher,39,1.61,2.566363636363637,Priority D,Appropriately-covered,91,Tara Chaudhry
1944,Vidhi Bassi,Kolkata,GP,Competitor_Loyal,63,2.44,-8.482727272727272,Priority B,Appropriately-covered,70,Faqid Savant
1945,Hredhaan Deep,Mumbai,GP,Switcher,48,1.33,6.903636363636365,Priority D,Appropriately-covered,95,Nakul Sarma
1946,Kashish Shanker,Chennai,Diabetologist,Competitor_Loyal,70,2.89,-1.6010000000000002,Priority B,Appropriately-covered,51,Devika Rastogi
1947,Abdul Chand,Kolkata,Diabetologist,Competitor_Loyal,66,2.56,3.0409999999999995,Priority B,Appropriately-covered,77,Bhavika Sampath
1948,Zinal Tank,Mumbai,GP,Competitor_Loyal,76,2.33,22.942307692307693,Priority A,Appropriately-covered,100,Samar Lalla
1949,Manan Sathe,Ahmedabad,Cardiologist,Switcher,46,2.39,4.42,Priority D,Appropriately-covered,115,Amara Dutta
1950,Teerth Bhalla,Bangalore,Cardiologist,Switcher,23,1.17,-3.7827272727272727,Priority D,Appropriately-covered,39,Aarush Lall
1951,Jackson Deep,Ahmedabad,Cardiologist,Competitor_Loyal,70,3.28,-5.177142857142856,Priority B,Appropriately-covered,116,Lavanya Barad
1952,Tamanna Jhaveri,Bangalore,GP,Brand_Loyal,62,1.72,2.317272727272727,Priority B,Appropriately-covered,39,Aarush Lall
1953,Balvan Randhawa,Hyderabad,Diabetologist,Competitor_Loyal,54,2.11,-10.626666666666669,Priority D,Appropriately-covered,56,Ekavir Bhargava
1954,Chasmum Issac,Delhi,GP,Brand_Loyal,55,1.72,6.245833333333334,Priority D,Appropriately-covered,5,Viraj Tiwari
1955,Ucchal Joshi,Pune,Cardiologist,Switcher,59,3.22,5.39625,Priority D,Appropriately-covered,108,Joshua Barman
1956,Jatin Balasubramanian,Hyderabad,Diabetologist,Brand_Loyal,74,2.94,2.257777777777777,Priority B,Appropriately-covered,55,Victor Kannan
1957,Dev Chaudry,Bangalore,Cardiologist,Competitor_Loyal,57,1.44,-6.074,Priority D,Appropriately-covered,41,Yashica Issac
1958,Aadhya Garde,Mumbai,Cardiologist,Competitor_Loyal,86,1.94,-0.4708333333333332,Priority B,Appropriately-covered,96,Abhiram Mistry
1959,Charan Manne,Mumbai,Cardiologist,Competitor_Loyal,68,2.11,-15.71181818181818,Priority B,Appropriately-covered,89,Karan Mital
1960,Gautami Mane,Bangalore,GP,Switcher,44,2.17,11.659090909090908,Priority D,Appropriately-covered,36,Advay Contractor
1961,Ekani Khosla,Kochi,GP,Brand_Loyal,60,8.11,2.588333333333334,Priority B,Appropriately-covered,66,Ikbal Kothari
1962,Omaja Morar,Bangalore,Cardiologist,Competitor_Loyal,55,1.89,25.54090909090909,Priority C,Appropriately-covered,41,Yashica Issac
1963,Jairaj Maharaj,Mumbai,Diabetologist,Switcher,63,1.56,24.938333333333333,Priority A,Appropriately-covered,94,Yash Pingle
1964,Anthony Bhattacharyya,Chennai,Diabetologist,Competitor_Loyal,71,2.17,11.22,Priority B,Appropriately-covered,53,Jai Kota
1965,Ekantika Mander,Chennai,GP,Switcher,62,1.83,10.446000000000002,Priority B,Appropriately-covered,49,Alka Wable
1966,Dhriti Sane,Delhi,Cardiologist,Brand_Loyal,69,1.89,-1.856666666666667,Priority B,Appropriately-covered,10,Gayathri Chaudry
1967,Girik Keer,Delhi,GP,Switcher,47,1.33,6.293,Priority D,Appropriately-covered,3,Gagan Sami
1968,Owen Mane,Patna,Cardiologist,Brand_Loyal,60,4.61,5.3175,Priority B,Appropriately-covered,81,Vansha Thakkar
1969,Charan Hayer,Bangalore,Diabetologist,Competitor_Loyal,63,1.56,-7.154999999999999,Priority B,Appropriately-covered,36,Advay Contractor
1970,Guneet Hora,Kolkata,GP,Competitor_Loyal,49,1.78,8.471,Priority D,Appropriately-covered,73,Niharika Sunder
1971,Riya Sachdeva,Lucknow,GP,Competitor_Loyal,48,4.56,18.8275,Priority C,Appropriately-covered,14,Kritika Brar
1972,Baljiwan Gera,Hyderabad,Diabetologist,Brand_Loyal,50,3.11,-0.5044444444444447,Priority D,Appropriately-covered,62,Girindra Chatterjee
1973,Harshil Verma,Kolkata,GP,Competitor_Loyal,37,1.56,6.450909090909092,Priority D,Appropriately-covered,76,Madhavi Lanka
1974,Harinakshi Grover,Jaipur,Diabetologist,Switcher,48,4.33,17.087142857142858,Priority C,Appropriately-covered,21,Ekbal Garg
1975,Christopher Tata,Chennai,Diabetologist,Switcher,66,1.78,1.608888888888889,Priority B,Appropriately-covered,50,Siddharth Zacharia
1976,Ojasvi Pillay,Mumbai,Cardiologist,Switcher,58,1.56,-1.5854545454545457,Priority D,Appropriately-covered,91,Tara Chaudhry
1977,Max Om,Mumbai,GP,Switcher,51,1.94,3.985384615384615,Priority D,Appropriately-covered,90,Diya Bora
1978,Neel Iyengar,Lucknow,Diabetologist,Brand_Loyal,73,5.83,1.63125,Priority B,Appropriately-covered,15,Janaki Handa
1979,Indali Kala,Chennai,GP,Brand_Loyal,94,2.56,-1.172,Priority B,Appropriately-covered,54,Devansh Nigam
1980,Aachal Soni,Kolkata,Diabetologist,Switcher,32,1.83,78.672,Priority C,Appropriately-covered,76,Madhavi Lanka
1981,Maanas Sur,Mumbai,Diabetologist,Switcher,40,1.11,12.73,Priority D,Appropriately-covered,99,Baghyawati Kade
1982,Atharv Chand,Delhi,Cardiologist,Brand_Loyal,75,2.5,-3.295833333333333,Priority B,Appropriately-covered,4,Ayushman Chander
1983,Ojasvi Shah,Mumbai,GP,Competitor_Loyal,92,2.67,4.2941666666666665,Priority B,Appropriately-covered,95,Nakul Sarma
1984,Hemangini Thakkar,Chennai,Diabetologist,Switcher,66,2.11,6.1739999999999995,Priority B,Appropriately-covered,48,Kabir Soman
1985,Zashil Dhingra,Kolkata,Diabetologist,Switcher,79,2.72,9.126363636363635,Priority B,Appropriately-covered,72,Girik Khalsa
1986,Rushil Sharma,Bhubaneswar,Diabetologist,Switcher,30,4.56,2.73,Priority D,Over-covered,87,Advika Jayaraman
1987,Vrinda Khosla,Delhi,GP,Competitor_Loyal,43,1.83,15.971666666666666,Priority C,Appropriately-covered,4,Ayushman Chander
1988,Xavier Bora,Mumbai,GP,Competitor_Loyal,78,2.39,-3.986666666666667,Priority B,Appropriately-covered,101,Zayan Behl
1989,Pranit Kala,Lucknow,GP,Brand_Loyal,65,4.11,-0.7075,Priority B,Appropriately-covered,18,Lajita Mall
1990,Yasti Lalla,Kolkata,Diabetologist,Brand_Loyal,100,3.11,4.3,Priority B,Appropriately-covered,76,Madhavi Lanka
1991,Chakradev Barad,Bangalore,Cardiologist,Switcher,44,2.17,-0.2754545454545455,Priority D,Appropriately-covered,38,Radhika Dugar
1992,Vivaan Lalla,Delhi,GP,Switcher,80,2.56,4.395833333333333,Priority B,Appropriately-covered,4,Ayushman Chander
1993,Chandresh De,Mumbai,Cardiologist,Competitor_Loyal,40,1.22,4.722500000000001,Priority D,Appropriately-covered,89,Karan Mital
1994,Osha Chaudhuri,Hyderabad,Cardiologist,Switcher,76,3.0,14.713333333333331,Priority B,Appropriately-covered,55,Victor Kannan
1995,Advik Mani,Pune,Cardiologist,Switcher,34,2.11,-4.628750000000001,Priority D,Appropriately-covered,108,Joshua Barman
1996,Ishaan Chatterjee,Kochi,Cardiologist,Brand_Loyal,47,6.89,-1.0200000000000002,Priority D,Over-covered,66,Ikbal Kothari
1997,Zayan Jain,Kolkata,Diabetologist,Switcher,66,2.89,14.140909090909089,Priority B,Appropriately-covered,72,Girik Khalsa
1998,Ira Varty,Kolkata,Diabetologist,Switcher,62,2.83,10.272727272727272,Priority B,Appropriately-covered,74,Tanay Rattan
1999,Rachita Rana,Chennai,Diabetologist,Brand_Loyal,47,2.22,7.776999999999999,Priority D,Appropriately-covered,46,Farhan Chada
