rep_id,rep_name,region,city,month_year,monthly_rx,rolling_3m_avg_rx,efficiency_ratio,performance_quadrant
114,Gaurangi Sabharwal,West,Ahmedabad,2023-07,606,606.0,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2023-08,625,615.5,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2023-09,640,623.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2023-10,749,671.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2023-11,770,719.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2023-12,688,735.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-01,679,712.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-02,770,712.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-03,790,746.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-04,804,788.0,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-05,810,801.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-06,777,797.0,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-07,701,762.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-08,687,721.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-09,702,696.67,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-10,805,731.33,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-11,773,760.0,1.033,"High Effort, High Impact"
114,Gaurangi Sabharwal,West,Ahmedabad,2024-12,810,796.0,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-07,606,606.0,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-08,625,615.5,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-09,640,623.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-10,749,671.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-11,770,719.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2023-12,688,735.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-01,679,712.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-02,770,712.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-03,790,746.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-04,804,788.0,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-05,810,801.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-06,777,797.0,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-07,701,762.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-08,687,721.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-09,702,696.67,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-10,805,731.33,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-11,773,760.0,1.033,"High Effort, High Impact"
115,Amara Dutta,West,Ahmedabad,2024-12,810,796.0,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-07,606,606.0,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-08,625,615.5,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-09,640,623.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-10,749,671.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-11,770,719.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2023-12,688,735.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-01,679,712.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-02,770,712.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-03,790,746.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-04,804,788.0,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-05,810,801.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-06,777,797.0,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-07,701,762.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-08,687,721.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-09,702,696.67,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-10,805,731.33,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-11,773,760.0,1.033,"High Effort, High Impact"
116,Lavanya Barad,West,Ahmedabad,2024-12,810,796.0,1.033,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-07,214,214.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-08,193,203.5,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-09,169,192.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-10,238,200.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-11,231,212.67,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2023-12,214,227.67,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-01,228,224.33,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-02,261,234.33,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-03,266,251.67,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-04,286,271.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-05,258,270.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-06,254,266.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-07,202,238.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-08,225,227.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-09,233,220.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-10,250,236.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-11,306,263.0,1.192,"High Effort, High Impact"
117,Tristan Iyengar,West,Indore,2024-12,219,258.33,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-07,214,214.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-08,193,203.5,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-09,169,192.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-10,238,200.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-11,231,212.67,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2023-12,214,227.67,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-01,228,224.33,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-02,261,234.33,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-03,266,251.67,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-04,286,271.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-05,258,270.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-06,254,266.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-07,202,238.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-08,225,227.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-09,233,220.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-10,250,236.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-11,306,263.0,1.192,"High Effort, High Impact"
118,Inaya Mody,West,Indore,2024-12,219,258.33,1.192,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-07,204,204.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-08,220,212.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-09,206,210.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-10,264,230.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-11,273,247.67,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2023-12,244,260.33,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-01,251,256.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-02,259,251.33,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-03,276,262.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-04,295,276.67,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-05,282,284.33,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-06,296,291.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-07,217,265.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-08,231,248.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-09,243,230.33,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-10,267,247.0,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-11,331,280.33,1.291,"High Effort, High Impact"
119,Udant Bajwa,West,Indore,2024-12,242,280.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-07,204,204.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-08,220,212.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-09,206,210.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-10,264,230.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-11,273,247.67,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2023-12,244,260.33,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-01,251,256.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-02,259,251.33,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-03,276,262.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-04,295,276.67,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-05,282,284.33,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-06,296,291.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-07,217,265.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-08,231,248.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-09,243,230.33,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-10,267,247.0,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-11,331,280.33,1.291,"High Effort, High Impact"
120,Mohini Narasimhan,West,Indore,2024-12,242,280.0,1.291,"High Effort, High Impact"
