hcp_id,hcp_name,city_id,specialty,loyalty_tier,potential_score,potential_tier,avg_rx_lift_pct,responsiveness,priority_bucket
1785,Gaurangi Hora,12,Diabetologist,Switcher,51,Low,4.564615384615385,Non-responsive,Priority D
1786,Qasim Prabhakar,13,Cardiologist,Competitor_Loyal,62,High,26.42125,Responsive,Priority A
1787,Jack Setty,6,Diabetologist,Competitor_Loyal,71,High,8.086666666666666,Non-responsive,Priority B
1788,Atharv Chakraborty,5,Cardiologist,Switcher,59,Low,-5.41,Non-responsive,Priority D
1789,Odika Bhagat,7,Diabetologist,Switcher,58,Low,-0.21888888888888877,Non-responsive,Priority D
1790,Pavani Wali,13,Cardiologist,Switcher,39,Low,16.85875,Responsive,Priority C
1791,Anya Gulati,5,GP,Brand_Loyal,55,Low,5.119999999999999,Non-responsive,Priority D
1792,Ubika Tella,5,Cardiologist,Brand_Loyal,81,High,-2.4209999999999994,Non-responsive,Priority B
1793,Farhan Sengupta,5,GP,Switcher,49,Low,27.851999999999997,Responsive,Priority C
1794,Lila Nagy,8,Diabetologist,Switcher,41,Low,2.35,Non-responsive,Priority D
1795,Charles Dyal,9,Diabetologist,Competitor_Loyal,52,Low,7.707272727272727,Non-responsive,Priority D
1796,Ladli Ramakrishnan,13,Cardiologist,Competitor_Loyal,75,High,2.10125,Non-responsive,Priority B
1797,Bina Bhavsar,9,Diabetologist,Switcher,69,High,-2.7209090909090916,Non-responsive,Priority B
1798,Warinder Bhatia,5,Cardiologist,Switcher,56,Low,-2.6,Non-responsive,Priority D
1799,Balveer Mannan,7,GP,Competitor_Loyal,67,High,21.44666666666667,Responsive,Priority A
1800,Dalbir Shere,5,Diabetologist,Brand_Loyal,67,High,0.7118181818181817,Non-responsive,Priority B
1801,Varsha Shere,9,GP,Switcher,62,High,1.2418181818181815,Non-responsive,Priority B
1802,Meera Nadkarni,12,Diabetologist,Brand_Loyal,78,High,4.667692307692308,Non-responsive,Priority B
1803,Kalpit Sundaram,6,Cardiologist,Switcher,55,Low,10.51,Non-responsive,Priority D
1804,Chaman Sandhu,14,Cardiologist,Competitor_Loyal,42,Low,11.434285714285712,Non-responsive,Priority D
1805,Azad Jaggi,12,Diabetologist,Switcher,41,Low,2.0159999999999996,Non-responsive,Priority D
1806,Dipta Ghose,5,GP,Competitor_Loyal,64,High,10.35888888888889,Non-responsive,Priority B
1807,Aarush Varma,13,Diabetologist,Competitor_Loyal,12,Low,9.723333333333334,Non-responsive,Priority D
1808,Reyansh Mutti,1,Cardiologist,Competitor_Loyal,58,Low,-8.856363636363637,Non-responsive,Priority D
1809,Gaurang Dayal,7,Cardiologist,Switcher,52,Low,-0.08777777777777768,Non-responsive,Priority D
1810,Yahvi Mann,5,Diabetologist,Competitor_Loyal,78,High,1.8827272727272726,Non-responsive,Priority B
1811,Neel Chaudhry,9,Cardiologist,Competitor_Loyal,97,High,-0.1618181818181816,Non-responsive,Priority B
1812,Jyoti Sha,6,Cardiologist,Competitor_Loyal,77,High,-4.648999999999999,Non-responsive,Priority B
1813,Rachit Maharaj,6,GP,Competitor_Loyal,55,Low,64.95599999999999,Responsive,Priority C
1814,Darika Mital,12,Diabetologist,Competitor_Loyal,69,High,-5.302499999999999,Non-responsive,Priority B
1815,Hemal Chad,12,GP,Switcher,67,High,-3.9372727272727275,Non-responsive,Priority B
1816,Isaiah Sachdev,12,Diabetologist,Competitor_Loyal,59,Low,17.715833333333332,Responsive,Priority C
1817,Meghana Chaudhuri,6,GP,Brand_Loyal,74,High,0.406,Non-responsive,Priority B
1818,Chandran Chopra,12,Cardiologist,Brand_Loyal,62,High,15.065454545454545,Responsive,Priority A
1819,Keya Kumer,7,GP,Brand_Loyal,59,Low,-0.77875,Non-responsive,Priority D
1820,Mekhala Pau,1,Cardiologist,Brand_Loyal,29,Low,23.333636363636366,Responsive,Priority C
1821,Sachi Panchal,3,GP,Competitor_Loyal,57,Low,1.6285714285714288,Non-responsive,Priority D
1822,Yash Chadha,6,Cardiologist,Switcher,56,Low,1.3530000000000002,Non-responsive,Priority D
1823,Jagrati Srinivasan,6,GP,Brand_Loyal,43,Low,6.447,Non-responsive,Priority D
1824,Bakhshi Date,3,GP,Brand_Loyal,48,Low,-2.65,Non-responsive,Priority D
1825,Chandani Devan,6,Cardiologist,Competitor_Loyal,41,Low,14.648,Non-responsive,Priority D
1826,Yoshita Hari,14,Diabetologist,Brand_Loyal,72,High,1.0242857142857142,Non-responsive,Priority B
1827,Kevin Chopra,9,Diabetologist,Switcher,45,Low,12.894444444444444,Non-responsive,Priority D
1828,Leela Thakur,7,GP,Competitor_Loyal,51,Low,5.555555555555555,Non-responsive,Priority D
1829,Nitesh Sarna,13,GP,Switcher,38,Low,-10.00375,Non-responsive,Priority D
1830,Harsh Deo,5,GP,Competitor_Loyal,65,High,7.150909090909092,Non-responsive,Priority B
1831,Edhitha Padmanabhan,14,Cardiologist,Switcher,60,High,7.390000000000001,Non-responsive,Priority B
1832,Zayyan Pandya,5,Cardiologist,Competitor_Loyal,78,High,5.489,Non-responsive,Priority B
1833,Gauri Mitter,13,Diabetologist,Switcher,45,Low,6.47875,Non-responsive,Priority D
1834,Geetika Mitter,7,Diabetologist,Brand_Loyal,78,High,-6.608888888888889,Non-responsive,Priority B
1835,Teerth Soni,12,Cardiologist,Switcher,53,Low,10.923636363636364,Non-responsive,Priority D
1836,Ridhi Kamdar,6,Cardiologist,Brand_Loyal,77,High,-0.1780000000000001,Non-responsive,Priority B
1837,Henry Merchant,5,Diabetologist,Switcher,56,Low,2.569090909090909,Non-responsive,Priority D
1838,Harish Hari,1,GP,Switcher,81,High,5.6875,Non-responsive,Priority B
1839,Tamanna Vaidya,6,GP,Competitor_Loyal,41,Low,-14.583000000000002,Non-responsive,Priority D
1840,Riya Lad,13,GP,Switcher,61,High,5.61125,Non-responsive,Priority B
1841,Baghyawati Kumar,12,Diabetologist,Switcher,77,High,2.4824999999999995,Non-responsive,Priority B
1842,Adweta Lad,3,Cardiologist,Switcher,74,High,-0.8985714285714285,Non-responsive,Priority B
1843,Nakul Ray,5,Cardiologist,Competitor_Loyal,79,High,15.422,Responsive,Priority A
1844,Pratyush Raghavan,8,Diabetologist,Switcher,46,Low,-3.595,Non-responsive,Priority D
1845,Aahana Kashyap,7,Diabetologist,Switcher,53,Low,-11.512222222222224,Non-responsive,Priority D
1846,Darika Rao,7,GP,Competitor_Loyal,21,Low,38.27375,Responsive,Priority C
1847,Isaiah Khosla,6,Cardiologist,Switcher,68,High,3.850999999999999,Non-responsive,Priority B
1848,Ojasvi Gill,1,Diabetologist,Brand_Loyal,70,High,3.811818181818182,Non-responsive,Priority B
1849,Vyanjana Chand,1,Cardiologist,Switcher,58,Low,11.314,Non-responsive,Priority D
1850,Watika Johal,7,Diabetologist,Switcher,44,Low,8.958888888888888,Non-responsive,Priority D
1851,Vihaan Rajagopal,1,Diabetologist,Switcher,70,High,4.266363636363637,Non-responsive,Priority B
1852,Dhriti Bhardwaj,7,Cardiologist,Switcher,45,Low,-0.43444444444444485,Non-responsive,Priority D
1853,Manbir Agate,1,Diabetologist,Switcher,28,Low,2.155,Non-responsive,Priority D
1854,David Kurian,12,Cardiologist,Brand_Loyal,72,High,3.705833333333333,Non-responsive,Priority B
1855,Abhimanyu Gola,13,Cardiologist,Switcher,36,Low,8.942857142857141,Non-responsive,Priority D
1856,Caleb Iyengar,3,Diabetologist,Brand_Loyal,82,High,0.3128571428571428,Non-responsive,Priority B
1857,Mekhala Basak,2,Cardiologist,Competitor_Loyal,76,High,-2.8375,Non-responsive,Priority B
1858,Dayamai Rao,4,GP,Brand_Loyal,35,Low,-5.331666666666667,Non-responsive,Priority D
1859,Faras Zacharia,12,Cardiologist,Competitor_Loyal,56,Low,2.5127272727272727,Non-responsive,Priority D
1860,Sanaya Sandhu,3,GP,Brand_Loyal,88,High,0.4728571428571428,Non-responsive,Priority B
1861,Timothy Dhingra,5,GP,Brand_Loyal,100,High,6.749,Non-responsive,Priority B
1862,Qushi Dhillon,12,Diabetologist,Switcher,47,Low,14.032307692307691,Non-responsive,Priority D
1863,Chatura Gokhale,9,Cardiologist,Switcher,75,High,9.721818181818183,Non-responsive,Priority B
1864,Sara Chakrabarti,8,Diabetologist,Brand_Loyal,51,Low,-3.5933333333333333,Non-responsive,Priority D
1865,Garima Kadakia,12,Diabetologist,Switcher,65,High,4.616923076923078,Non-responsive,Priority B
1866,Advik Manne,5,Diabetologist,Switcher,58,Low,16.955454545454543,Responsive,Priority C
1867,Barkha Bakshi,9,Diabetologist,Switcher,58,Low,10.984545454545454,Non-responsive,Priority D
1868,Hemangini Mangat,10,Diabetologist,Brand_Loyal,57,Low,3.2075,Non-responsive,Priority D
1869,Yuvraj Ahuja,5,Diabetologist,Competitor_Loyal,69,High,4.167272727272728,Non-responsive,Priority B
1870,Yahvi Sampath,14,Diabetologist,Competitor_Loyal,75,High,11.634285714285713,Non-responsive,Priority B
1871,Ishwar Kamdar,1,GP,Switcher,64,High,1.5808333333333333,Non-responsive,Priority B
1872,Yatin Kota,13,Diabetologist,Competitor_Loyal,72,High,14.525,Non-responsive,Priority B
1873,Osha Raghavan,1,Cardiologist,Competitor_Loyal,69,High,5.977499999999999,Non-responsive,Priority B
1874,Qarin Kant,9,Cardiologist,Switcher,42,Low,14.407,Non-responsive,Priority D
1875,Girik Pradhan,7,Cardiologist,Competitor_Loyal,42,Low,20.96333333333333,Responsive,Priority C
1876,Hemani Dhingra,5,Cardiologist,Competitor_Loyal,97,High,-8.195454545454545,Non-responsive,Priority B
1877,Diya Mukherjee,3,Cardiologist,Brand_Loyal,72,High,3.23,Non-responsive,Priority B
1878,Riya Pai,1,Diabetologist,Competitor_Loyal,70,High,13.767272727272728,Non-responsive,Priority B
1879,Vanya Bobal,6,GP,Switcher,57,Low,-2.4609999999999985,Non-responsive,Priority D
1880,Wahab Yogi,1,Cardiologist,Brand_Loyal,48,Low,-3.176666666666667,Non-responsive,Priority D
1881,Nachiket Yadav,6,Diabetologist,Competitor_Loyal,60,High,10.068999999999999,Non-responsive,Priority B
1882,Udarsh Nigam,8,Diabetologist,Switcher,8,Low,10.151666666666667,Non-responsive,Priority D
1883,Daksh Kanda,6,GP,Brand_Loyal,55,Low,4.089,Non-responsive,Priority D
1884,Nirja Patla,2,Diabetologist,Switcher,40,Low,8.0225,Non-responsive,Priority D
1885,Dev Zachariah,13,Cardiologist,Competitor_Loyal,77,High,1.9075000000000002,Non-responsive,Priority B
1886,Fitan Balasubramanian,6,Diabetologist,Competitor_Loyal,20,Low,57.19,Responsive,Priority C
1887,Sai Ramaswamy,13,Cardiologist,Switcher,67,High,3.1224999999999996,Non-responsive,Priority B
1888,Yagnesh Sarin,2,Cardiologist,Switcher,80,High,7.75875,Non-responsive,Priority B
1889,Lavanya Mutti,13,GP,Brand_Loyal,65,High,0.7624999999999997,Non-responsive,Priority B
1890,Vinaya Natarajan,7,GP,Switcher,12,Low,-34.75714285714286,Non-responsive,Priority D
1891,Bahadurjit Uppal,9,Diabetologist,Competitor_Loyal,27,Low,-3.9400000000000004,Non-responsive,Priority D
1892,Raagini Kamdar,13,GP,Switcher,36,Low,1.6637499999999994,Non-responsive,Priority D
1893,Jasmit Pall,12,GP,Switcher,48,Low,-3.47909090909091,Non-responsive,Priority D
1894,Upma Mangal,5,Cardiologist,Competitor_Loyal,45,Low,2.7781818181818183,Non-responsive,Priority D
1895,Mugdha Parekh,15,Cardiologist,Brand_Loyal,41,Low,5.6875,Non-responsive,Priority D
1896,Jagdish Thakkar,6,Diabetologist,Competitor_Loyal,64,High,-0.3240000000000002,Non-responsive,Priority B
1897,Ojas Dyal,14,GP,Switcher,54,Low,0.47142857142857203,Non-responsive,Priority D
1898,Azaan Chand,1,Diabetologist,Competitor_Loyal,58,Low,7.69,Non-responsive,Priority D
1899,Mason Varughese,7,GP,Competitor_Loyal,64,High,12.600000000000001,Non-responsive,Priority B
1900,Kevin Zacharia,1,Diabetologist,Switcher,76,High,5.171818181818182,Non-responsive,Priority B
1901,Krishna Shah,1,GP,Brand_Loyal,78,High,1.5509090909090908,Non-responsive,Priority B
1902,Peter Shah,12,Diabetologist,Competitor_Loyal,70,High,1.3284615384615388,Non-responsive,Priority B
1903,Jacob Khalsa,6,Cardiologist,Switcher,76,High,12.917777777777777,Non-responsive,Priority B
1904,Sachi Bose,3,GP,Competitor_Loyal,36,Low,12.198571428571427,Non-responsive,Priority D
1905,Vrishti Wable,6,Diabetologist,Switcher,76,High,2.5159999999999996,Non-responsive,Priority B
1906,Bhanumati Iyer,12,Diabetologist,Competitor_Loyal,100,High,-4.695,Non-responsive,Priority B
1907,William Chana,13,Cardiologist,Switcher,53,Low,-0.875,Non-responsive,Priority D
1908,Vidhi Buch,13,Diabetologist,Competitor_Loyal,61,High,-13.04375,Non-responsive,Priority B
1909,Dhriti Bhagat,9,Diabetologist,Brand_Loyal,76,High,4.3954545454545455,Non-responsive,Priority B
1910,Chasmum Dhar,5,GP,Brand_Loyal,77,High,-0.08090909090909096,Non-responsive,Priority B
1911,Reyansh Bail,11,GP,Brand_Loyal,50,Low,3.1125,Non-responsive,Priority D
1912,Pushti Raval,7,GP,Competitor_Loyal,43,Low,-2.402222222222223,Non-responsive,Priority D
1913,Rayaan Badami,7,GP,Switcher,62,High,4.007777777777779,Non-responsive,Priority B
1914,Jeremiah Sura,11,Diabetologist,Competitor_Loyal,44,Low,-9.4675,Non-responsive,Priority D
1915,Nidhi Tata,14,Cardiologist,Switcher,45,Low,13.377142857142857,Non-responsive,Priority D
1916,Odika Vohra,12,Cardiologist,Switcher,43,Low,19.320833333333333,Responsive,Priority C
1917,Chakradhar Dasgupta,8,Cardiologist,Switcher,58,Low,-0.19166666666666674,Non-responsive,Priority D
1918,Faqid Dhaliwal,1,Cardiologist,Switcher,85,High,2.9325000000000006,Non-responsive,Priority B
1919,Shivani Lad,1,Diabetologist,Switcher,67,High,-13.579999999999998,Non-responsive,Priority B
1920,Yuvraj Mane,6,GP,Switcher,56,Low,4.979000000000001,Non-responsive,Priority D
1921,Quincy Mann,5,Diabetologist,Competitor_Loyal,73,High,10.184999999999999,Non-responsive,Priority B
1922,Keya Kumar,12,Cardiologist,Competitor_Loyal,48,Low,2.473,Non-responsive,Priority D
1923,Frederick Rastogi,12,Cardiologist,Switcher,56,Low,13.852500000000001,Non-responsive,Priority D
1924,Yashasvi Bir,15,Diabetologist,Switcher,31,Low,-4.362500000000001,Non-responsive,Priority D
1925,Faris Dhingra,11,GP,Switcher,46,Low,3.5100000000000002,Non-responsive,Priority D
1926,Jyoti Solanki,1,Cardiologist,Switcher,44,Low,3.2559999999999993,Non-responsive,Priority D
1927,Utkarsh Chakraborty,10,Cardiologist,Competitor_Loyal,45,Low,-0.8374999999999986,Non-responsive,Priority D
1928,Peter Agarwal,6,Cardiologist,Competitor_Loyal,59,Low,-1.1869999999999994,Non-responsive,Priority D
1929,Eiravati Nagi,5,Cardiologist,Competitor_Loyal,66,High,4.529,Non-responsive,Priority B
1930,Chandani Andra,10,Diabetologist,Competitor_Loyal,58,Low,4.612500000000001,Non-responsive,Priority D
1931,Charvi Jha,6,GP,Switcher,70,High,-17.05,Non-responsive,Priority B
1932,Tara Balasubramanian,1,Diabetologist,Competitor_Loyal,79,High,-0.5916666666666668,Non-responsive,Priority B
1933,Chakrika Datta,1,Diabetologist,Brand_Loyal,75,High,-1.1490909090909092,Non-responsive,Priority B
1934,David Seshadri,2,Cardiologist,Competitor_Loyal,32,Low,31.990000000000002,Responsive,Priority C
1935,Daniel Viswanathan,5,Cardiologist,Competitor_Loyal,67,High,-16.770909090909093,Non-responsive,Priority B
1936,Fitan Samra,3,Diabetologist,Switcher,55,Low,10.144285714285715,Non-responsive,Priority D
1937,Faqid Gokhale,9,Diabetologist,Brand_Loyal,49,Low,1.6822222222222223,Non-responsive,Priority D
1938,Balhaar Date,1,Diabetologist,Brand_Loyal,85,High,-1.4841666666666666,Non-responsive,Priority B
1939,Nitesh Sengupta,6,Diabetologist,Switcher,70,High,7.2540000000000004,Non-responsive,Priority B
1940,Frado Mander,1,Cardiologist,Switcher,46,Low,0.39600000000000046,Non-responsive,Priority D
1941,Girik Nair,5,GP,Switcher,38,Low,-11.654444444444444,Non-responsive,Priority D
1942,Warhi Khosla,13,Diabetologist,Competitor_Loyal,57,Low,9.415,Non-responsive,Priority D
1943,Anthony Baral,12,GP,Switcher,39,Low,2.566363636363637,Non-responsive,Priority D
1944,Vidhi Bassi,9,GP,Competitor_Loyal,63,High,-8.482727272727272,Non-responsive,Priority B
1945,Hredhaan Deep,12,GP,Switcher,48,Low,6.903636363636365,Non-responsive,Priority D
1946,Kashish Shanker,6,Diabetologist,Competitor_Loyal,70,High,-1.6010000000000002,Non-responsive,Priority B
1947,Abdul Chand,9,Diabetologist,Competitor_Loyal,66,High,3.0409999999999995,Non-responsive,Priority B
1948,Zinal Tank,12,GP,Competitor_Loyal,76,High,22.942307692307693,Responsive,Priority A
1949,Manan Sathe,14,Cardiologist,Switcher,46,Low,4.42,Non-responsive,Priority D
1950,Teerth Bhalla,5,Cardiologist,Switcher,23,Low,-3.7827272727272727,Non-responsive,Priority D
1951,Jackson Deep,14,Cardiologist,Competitor_Loyal,70,High,-5.177142857142856,Non-responsive,Priority B
1952,Tamanna Jhaveri,5,GP,Brand_Loyal,62,High,2.317272727272727,Non-responsive,Priority B
1953,Balvan Randhawa,7,Diabetologist,Competitor_Loyal,54,Low,-10.626666666666667,Non-responsive,Priority D
1954,Chasmum Issac,1,GP,Brand_Loyal,55,Low,6.245833333333334,Non-responsive,Priority D
1955,Ucchal Joshi,13,Cardiologist,Switcher,59,Low,5.39625,Non-responsive,Priority D
1956,Jatin Balasubramanian,7,Diabetologist,Brand_Loyal,74,High,2.257777777777777,Non-responsive,Priority B
1957,Dev Chaudry,5,Cardiologist,Competitor_Loyal,57,Low,-6.074,Non-responsive,Priority D
1958,Aadhya Garde,12,Cardiologist,Competitor_Loyal,86,High,-0.4708333333333332,Non-responsive,Priority B
1959,Charan Manne,12,Cardiologist,Competitor_Loyal,68,High,-15.711818181818181,Non-responsive,Priority B
1960,Gautami Mane,5,GP,Switcher,44,Low,11.659090909090908,Non-responsive,Priority D
1961,Ekani Khosla,8,GP,Brand_Loyal,60,High,2.5883333333333334,Non-responsive,Priority B
1962,Omaja Morar,5,Cardiologist,Competitor_Loyal,55,Low,25.54090909090909,Responsive,Priority C
1963,Jairaj Maharaj,12,Diabetologist,Switcher,63,High,24.938333333333333,Responsive,Priority A
1964,Anthony Bhattacharyya,6,Diabetologist,Competitor_Loyal,71,High,11.22,Non-responsive,Priority B
1965,Ekantika Mander,6,GP,Switcher,62,High,10.446000000000002,Non-responsive,Priority B
1966,Dhriti Sane,1,Cardiologist,Brand_Loyal,69,High,-1.8566666666666667,Non-responsive,Priority B
1967,Girik Keer,1,GP,Switcher,47,Low,6.293,Non-responsive,Priority D
1968,Owen Mane,10,Cardiologist,Brand_Loyal,60,High,5.3175,Non-responsive,Priority B
1969,Charan Hayer,5,Diabetologist,Competitor_Loyal,63,High,-7.154999999999999,Non-responsive,Priority B
1970,Guneet Hora,9,GP,Competitor_Loyal,49,Low,8.471,Non-responsive,Priority D
1971,Riya Sachdeva,2,GP,Competitor_Loyal,48,Low,18.8275,Responsive,Priority C
1972,Baljiwan Gera,7,Diabetologist,Brand_Loyal,50,Low,-0.5044444444444447,Non-responsive,Priority D
1973,Harshil Verma,9,GP,Competitor_Loyal,37,Low,6.450909090909092,Non-responsive,Priority D
1974,Harinakshi Grover,3,Diabetologist,Switcher,48,Low,17.087142857142858,Responsive,Priority C
1975,Christopher Tata,6,Diabetologist,Switcher,66,High,1.608888888888889,Non-responsive,Priority B
1976,Ojasvi Pillay,12,Cardiologist,Switcher,58,Low,-1.5854545454545457,Non-responsive,Priority D
1977,Max Om,12,GP,Switcher,51,Low,3.985384615384615,Non-responsive,Priority D
1978,Neel Iyengar,2,Diabetologist,Brand_Loyal,73,High,1.6312499999999999,Non-responsive,Priority B
1979,Indali Kala,6,GP,Brand_Loyal,94,High,-1.172,Non-responsive,Priority B
1980,Aachal Soni,9,Diabetologist,Switcher,32,Low,78.672,Responsive,Priority C
1981,Maanas Sur,12,Diabetologist,Switcher,40,Low,12.73,Non-responsive,Priority D
1982,Atharv Chand,1,Cardiologist,Brand_Loyal,75,High,-3.295833333333333,Non-responsive,Priority B
1983,Ojasvi Shah,12,GP,Competitor_Loyal,92,High,4.2941666666666665,Non-responsive,Priority B
1984,Hemangini Thakkar,6,Diabetologist,Switcher,66,High,6.1739999999999995,Non-responsive,Priority B
1985,Zashil Dhingra,9,Diabetologist,Switcher,79,High,9.126363636363637,Non-responsive,Priority B
1986,Rushil Sharma,11,Diabetologist,Switcher,30,Low,2.73,Non-responsive,Priority D
1987,Vrinda Khosla,1,GP,Competitor_Loyal,43,Low,15.971666666666666,Responsive,Priority C
1988,Xavier Bora,12,GP,Competitor_Loyal,78,High,-3.986666666666667,Non-responsive,Priority B
1989,Pranit Kala,2,GP,Brand_Loyal,65,High,-0.7075,Non-responsive,Priority B
1990,Yasti Lalla,9,Diabetologist,Brand_Loyal,100,High,4.3,Non-responsive,Priority B
1991,Chakradev Barad,5,Cardiologist,Switcher,44,Low,-0.27545454545454556,Non-responsive,Priority D
1992,Vivaan Lalla,1,GP,Switcher,80,High,4.395833333333333,Non-responsive,Priority B
1993,Chandresh De,12,Cardiologist,Competitor_Loyal,40,Low,4.722500000000001,Non-responsive,Priority D
1994,Osha Chaudhuri,7,Cardiologist,Switcher,76,High,14.713333333333331,Non-responsive,Priority B
1995,Advik Mani,13,Cardiologist,Switcher,34,Low,-4.628750000000001,Non-responsive,Priority D
1996,Ishaan Chatterjee,8,Cardiologist,Brand_Loyal,47,Low,-1.0200000000000002,Non-responsive,Priority D
1997,Zayan Jain,9,Diabetologist,Switcher,66,High,14.140909090909089,Non-responsive,Priority B
1998,Ira Varty,9,Diabetologist,Switcher,62,High,10.272727272727273,Non-responsive,Priority B
