rep_id,rep_name,hcp_id,hcp_name,loyalty_tier,avg_rx_before,avg_rx_after,rx_lift,rx_lift_pct
49,Alka Wable,394,Indali Sangha,Switcher,8.36,6.45,-1.91,-22.83
11,Lajita Chatterjee,355,Manthan Lata,Switcher,5.83,4.5,-1.33,-22.86
13,Tripti Yadav,795,Farhan Randhawa,Switcher,9.72,7.5,-2.22,-22.86
34,Devansh Rajan,366,Yashica Upadhyay,Switcher,8.75,6.75,-2.0,-22.86
35,Upadhriti Wadhwa,1941,Girik Nair,Switcher,5.83,4.5,-1.33,-22.86
36,Advay Contractor,1485,Quincy Rai,Switcher,8.75,6.75,-2.0,-22.86
68,Logan Sami,689,Netra Sachar,Competitor_Loyal,1.35,1.04,-0.31,-22.86
76,Madhavi Lanka,1190,Adya Ghosh,Competitor_Loyal,3.5,2.7,-0.8,-22.86
95,Nakul Sarma,225,Madhavi Sekhon,Switcher,11.67,9.0,-2.67,-22.86
102,Pallavi Malhotra,1659,Banjeet Singhal,Competitor_Loyal,2.5,1.93,-0.57,-22.86
74,Tanay Rattan,604,Pallavi Pau,Switcher,6.94,5.35,-1.59,-22.88
4,Ayushman Chander,731,Chakradev Barad,Switcher,6.0,4.63,-1.38,-22.92
47,Ekapad Walia,67,Maya Narain,Switcher,8.0,6.17,-1.83,-22.92
89,Karan Mital,550,Liam Guha,Switcher,8.0,6.17,-1.83,-22.92
57,Ekansh Balay,1356,Zayyan Som,Switcher,7.63,5.88,-1.75,-22.95
75,Nitesh Raghavan,1116,Baghyawati Sarma,Switcher,10.17,7.83,-2.33,-22.95
21,Ekbal Garg,1208,Gaurangi Deol,Switcher,4.63,3.56,-1.06,-22.97
42,Kashvi Edwin,1960,Gautami Mane,Switcher,6.21,4.79,-1.43,-22.99
54,Devansh Nigam,1348,Nilima Swamy,Switcher,10.0,7.7,-2.3,-23.0
109,Janya Baral,8,Abhiram Bir,Brand_Loyal,7.69,5.92,-1.77,-23.0
102,Pallavi Malhotra,657,Nidra Dani,Switcher,10.27,7.91,-2.36,-23.01
111,Irya Ray,401,Vritti Basak,Switcher,8.18,6.29,-1.88,-23.02
2,Udant Dewan,741,Jairaj Balakrishnan,Competitor_Loyal,2.17,1.67,-0.5,-23.08
2,Udant Dewan,785,Pranit Garde,Competitor_Loyal,3.9,3.0,-0.9,-23.08
4,Ayushman Chander,1632,Veda Pai,Switcher,4.33,3.33,-1.0,-23.08
6,Rushil Saini,1125,Keya Ranganathan,Competitor_Loyal,3.25,2.5,-0.75,-23.08
7,Saumya Mall,1646,Harshil Arora,Competitor_Loyal,3.25,2.5,-0.75,-23.08
9,Arunima Dugal,1289,Anita Nayak,Switcher,7.43,5.71,-1.71,-23.08
10,Gayathri Chaudry,415,Idika Walia,Competitor_Loyal,3.25,2.5,-0.75,-23.08
10,Gayathri Chaudry,1121,Damyanti Mani,Competitor_Loyal,3.25,2.5,-0.75,-23.08
11,Lajita Chatterjee,1049,Vaishnavi Bora,Competitor_Loyal,3.25,2.5,-0.75,-23.08
11,Lajita Chatterjee,1161,Owen Lanka,Switcher,8.67,6.67,-2.0,-23.08
12,Hemangini Lalla,373,Hritik Bal,Competitor_Loyal,3.25,2.5,-0.75,-23.08
35,Upadhriti Wadhwa,1301,Viraj Ben,Competitor_Loyal,2.17,1.67,-0.5,-23.08
42,Kashvi Edwin,781,Qushi Deshpande,Competitor_Loyal,3.25,2.5,-0.75,-23.08
43,Ekiya Suresh,334,Jacob Merchant,Competitor_Loyal,3.25,2.5,-0.75,-23.08
43,Ekiya Suresh,985,Tejas Kota,Switcher,8.67,6.67,-2.0,-23.08
43,Ekiya Suresh,1672,Avni Bali,Competitor_Loyal,3.25,2.5,-0.75,-23.08
45,Wriddhish Bhardwaj,837,Orinder Pandya,Competitor_Loyal,3.25,2.5,-0.75,-23.08
47,Ekapad Walia,241,Falak Agate,Competitor_Loyal,2.6,2.0,-0.6,-23.08
55,Victor Kannan,447,Krisha Palla,Switcher,7.58,5.83,-1.75,-23.08
56,Ekavir Bhargava,1340,Rushil Iyengar,Switcher,6.5,5.0,-1.5,-23.08
57,Ekansh Balay,12,Vrishti Parmer,Competitor_Loyal,2.79,2.14,-0.64,-23.08
79,Teerth Bhardwaj,1226,Kamala Buch,Competitor_Loyal,3.25,2.5,-0.75,-23.08
80,Dipta Bhandari,789,Jagvi Desai,Switcher,6.5,5.0,-1.5,-23.08
89,Karan Mital,229,Nidra Chhabra,Brand_Loyal,19.5,15.0,-4.5,-23.08
89,Karan Mital,248,Forum Sen,Competitor_Loyal,2.6,2.0,-0.6,-23.08
91,Tara Chaudhry,933,Rishi Agarwal,Competitor_Loyal,2.6,2.0,-0.6,-23.08
92,Tanay Toor,1096,Brinda Sinha,Competitor_Loyal,1.86,1.43,-0.43,-23.08
93,Kevin Palla,1959,Charan Manne,Competitor_Loyal,3.25,2.5,-0.75,-23.08
96,Abhiram Mistry,581,Chandran Rastogi,Competitor_Loyal,3.25,2.5,-0.75,-23.08
101,Zayan Behl,85,Yachana Luthra,Competitor_Loyal,2.79,2.14,-0.64,-23.08
110,Shivansh Krish,201,Anjali Sachdeva,Switcher,6.5,5.0,-1.5,-23.08
114,Gaurangi Sabharwal,805,Hema Gera,Competitor_Loyal,1.63,1.25,-0.38,-23.08
104,Adweta Edwin,663,Unni Borra,Switcher,7.21,5.54,-1.67,-23.12
92,Tanay Toor,1648,Praneel Sagar,Switcher,9.83,7.56,-2.28,-23.16
52,Raksha Varughese,715,Jalsa Nadig,Switcher,11.71,9.0,-2.71,-23.17
25,Diya Rattan,1729,Mugdha Sarraf,Competitor_Loyal,2.6,2.0,-0.6,-23.18
104,Adweta Edwin,1907,William Chana,Switcher,8.63,6.63,-2.0,-23.19
10,Gayathri Chaudry,1394,Girik Menon,Switcher,9.33,7.17,-2.17,-23.21
49,Alka Wable,450,Aadi Narula,Competitor_Loyal,2.8,2.15,-0.65,-23.21
51,Devika Rastogi,133,Tara Parmar,Switcher,9.33,7.17,-2.17,-23.21
97,Krish Lalla,96,Nimrat Sathe,Brand_Loyal,16.5,12.67,-3.83,-23.23
116,Lavanya Barad,1609,Mohammed Thakur,Switcher,8.35,6.41,-1.94,-23.24
10,Gayathri Chaudry,1071,Veda Shroff,Switcher,10.75,8.25,-2.5,-23.26
18,Lajita Mall,1857,Mekhala Basak,Competitor_Loyal,2.87,2.2,-0.67,-23.26
54,Devansh Nigam,1248,Krishna Sabharwal,Switcher,5.38,4.13,-1.25,-23.26
19,Janya Gaba,584,Bhavini Bose,Switcher,13.67,10.48,-3.18,-23.28
6,Rushil Saini,1665,Aadhya Prasad,Switcher,12.17,9.33,-2.83,-23.29
100,Samar Lalla,1513,Gavin Comar,Switcher,7.3,5.6,-1.7,-23.29
5,Viraj Tiwari,1487,Nandini Boase,Competitor_Loyal,2.73,2.09,-0.64,-23.33
14,Kritika Brar,1436,Dayamai Singh,Competitor_Loyal,2.14,1.64,-0.5,-23.33
62,Girindra Chatterjee,470,Lakshmi Pingle,Competitor_Loyal,2.14,1.64,-0.5,-23.33
70,Faqid Savant,750,Tarak Sen,Switcher,7.5,5.75,-1.75,-23.33
72,Girik Khalsa,749,Adya Khalsa,Brand_Loyal,15.0,11.5,-3.5,-23.33
98,Hredhaan Dugal,1627,Ekavir Mittal,Brand_Loyal,12.86,9.86,-3.0,-23.33
99,Baghyawati Kade,1187,Sneha Sem,Brand_Loyal,12.0,9.2,-2.8,-23.33
8,Nathaniel Sami,1735,Yashodhara Ratta,Switcher,6.71,5.14,-1.57,-23.4
35,Upadhriti Wadhwa,328,Nisha Arora,Competitor_Loyal,2.94,2.25,-0.69,-23.4
47,Ekapad Walia,1094,Rajeshri Khare,Competitor_Loyal,3.92,3.0,-0.92,-23.4
75,Nitesh Raghavan,454,Ria Gandhi,Competitor_Loyal,3.36,2.57,-0.79,-23.4
80,Dipta Bhandari,1746,Vasatika Dada,Switcher,7.83,6.0,-1.83,-23.4
92,Tanay Toor,1254,Isaiah Bhagat,Switcher,7.83,6.0,-1.83,-23.4
95,Nakul Sarma,482,Chasmum Ahuja,Switcher,7.83,6.0,-1.83,-23.4
100,Samar Lalla,1815,Hemal Chad,Switcher,9.4,7.2,-2.2,-23.4
105,Prisha Andra,1255,Hitesh Comar,Competitor_Loyal,3.36,2.57,-0.79,-23.4
111,Irya Ray,1784,Liam Dada,Switcher,9.72,7.44,-2.28,-23.43
49,Alka Wable,924,Wriddhish Talwar,Brand_Loyal,18.29,14.0,-4.29,-23.44
94,Yash Pingle,225,Madhavi Sekhon,Switcher,10.67,8.17,-2.5,-23.44
86,Oni Virk,1610,Devika Tara,Switcher,5.06,3.88,-1.19,-23.46
110,Shivansh Krish,1572,Ayush Dani,Switcher,7.54,5.77,-1.77,-23.47
101,Zayan Behl,1721,Ekavir Modi,Switcher,11.5,8.8,-2.7,-23.48
120,Mohini Narasimhan,1565,Arunima Pall,Switcher,7.64,5.85,-1.79,-23.49
21,Ekbal Garg,462,Krishna Bhatnagar,Switcher,9.5,7.27,-2.23,-23.51
67,Ranveer Yadav,694,Yashasvi Singh,Switcher,7.55,5.78,-1.78,-23.52
7,Saumya Mall,373,Hritik Bal,Competitor_Loyal,3.4,2.6,-0.8,-23.53
8,Nathaniel Sami,1700,Bhavna Dugar,Switcher,8.5,6.5,-2.0,-23.53
9,Arunima Dugal,1044,Gauri Kohli,Competitor_Loyal,2.43,1.86,-0.57,-23.53
12,Hemangini Lalla,442,Chakrika Bains,Switcher,5.67,4.33,-1.33,-23.53
12,Hemangini Lalla,970,Nirja Pandya,Competitor_Loyal,2.83,2.17,-0.67,-23.53
12,Hemangini Lalla,1087,Zayyan Sridhar,Competitor_Loyal,2.83,2.17,-0.67,-23.53
18,Lajita Mall,512,Nidhi Bail,Competitor_Loyal,1.21,0.93,-0.29,-23.53
37,Harini Choudhury,199,Ganga Sandhu,Switcher,8.5,6.5,-2.0,-23.53
37,Harini Choudhury,328,Nisha Arora,Competitor_Loyal,2.83,2.17,-0.67,-23.53
38,Radhika Dugar,153,Ladli Purohit,Switcher,8.5,6.5,-2.0,-23.53
40,Yashica Cherian,726,Nilima Tata,Switcher,6.8,5.2,-1.6,-23.53
45,Wriddhish Bhardwaj,75,Zashil Butala,Switcher,8.5,6.5,-2.0,-23.53
47,Ekapad Walia,429,Ayaan Pandey,Competitor_Loyal,2.83,2.17,-0.67,-23.53
53,Jai Kota,898,Zansi Lad,Switcher,8.5,6.5,-2.0,-23.53
53,Jai Kota,1412,Girindra Shere,Competitor_Loyal,4.25,3.25,-1.0,-23.53
56,Ekavir Bhargava,1571,Vasatika Bhatt,Competitor_Loyal,2.0,1.53,-0.47,-23.53
72,Girik Khalsa,1177,Yashoda Rattan,Switcher,9.71,7.43,-2.29,-23.53
90,Diya Bora,1134,Qushi Naik,Switcher,8.5,6.5,-2.0,-23.53
93,Kevin Palla,1581,Urishilla Bedi,Switcher,8.5,6.5,-2.0,-23.53
94,Yash Pingle,1059,Manbir Mani,Competitor_Loyal,2.13,1.63,-0.5,-23.53
95,Nakul Sarma,1334,Balvan Verma,Competitor_Loyal,2.83,2.17,-0.67,-23.53
98,Hredhaan Dugal,558,Xiti Chowdhury,Competitor_Loyal,4.25,3.25,-1.0,-23.53
98,Hredhaan Dugal,591,Chatresh Oza,Switcher,8.5,6.5,-2.0,-23.53
100,Samar Lalla,1718,George Ratta,Switcher,8.5,6.5,-2.0,-23.53
104,Adweta Edwin,1995,Advik Mani,Switcher,5.67,4.33,-1.33,-23.53
108,Joshua Barman,1472,Harini Buch,Competitor_Loyal,2.0,1.53,-0.47,-23.53
22,Nihal Shere,1432,Urmi Dewan,Switcher,10.62,8.12,-2.5,-23.55
103,Aarush Nath,168,Jagrati Sur,Switcher,7.96,6.08,-1.88,-23.56
5,Viraj Tiwari,974,Bhavya Rattan,Switcher,8.9,6.8,-2.1,-23.6
109,Janya Baral,984,Bhanumati Krishnamurthy,Switcher,6.0,4.58,-1.42,-23.61
7,Saumya Mall,210,Aryan Batra,Switcher,11.0,8.4,-2.6,-23.64
49,Alka Wable,1476,Farhan Vaidya,Switcher,9.17,7.0,-2.17,-23.64
58,Ekavir Varkey,1083,Saksham Parmar,Switcher,5.5,4.2,-1.3,-23.64
84,Wahab Raval,757,Sanya Brar,Switcher,7.79,5.95,-1.84,-23.65
47,Ekapad Walia,1280,Oni Swamy,Competitor_Loyal,2.11,1.61,-0.5,-23.68
61,Urvashi Ray,1065,Chanchal Mannan,Switcher,6.33,4.83,-1.5,-23.68
80,Dipta Bhandari,567,Dipta Pandya,Competitor_Loyal,2.38,1.81,-0.56,-23.68
63,Irya Sampath,57,Dominic Mukhopadhyay,Brand_Loyal,12.36,9.43,-2.93,-23.7
27,Simon Tata,522,Amol Parikh,Competitor_Loyal,2.81,2.14,-0.67,-23.73
37,Harini Choudhury,648,Gaurav Kata,Switcher,9.83,7.5,-2.33,-23.73
77,Bhavika Sampath,1306,Urvashi Andra,Switcher,11.58,8.83,-2.75,-23.74
27,Simon Tata,1539,Tanish Mangal,Switcher,10.06,7.67,-2.39,-23.76
1,Aryan Maharaj,1179,Ekaraj Mallick,Competitor_Loyal,4.2,3.2,-1.0,-23.81
9,Arunima Dugal,1350,Pushti Bal,Switcher,10.5,8.0,-2.5,-23.81
11,Lajita Chatterjee,453,Ayaan D’Alia,Competitor_Loyal,2.1,1.6,-0.5,-23.81
11,Lajita Chatterjee,864,Qasim Handa,Competitor_Loyal,3.5,2.67,-0.83,-23.81
34,Devansh Rajan,1962,Omaja Morar,Competitor_Loyal,3.5,2.67,-0.83,-23.81
49,Alka Wable,1825,Chandani Devan,Competitor_Loyal,1.75,1.33,-0.42,-23.81
50,Siddharth Zacharia,1491,Nisha Srinivas,Switcher,10.5,8.0,-2.5,-23.81
61,Urvashi Ray,55,Zinal Shanker,Switcher,6.3,4.8,-1.5,-23.81
72,Girik Khalsa,1689,Megha Balasubramanian,Competitor_Loyal,2.63,2.0,-0.63,-23.81
75,Nitesh Raghavan,1624,Panini Chawla,Brand_Loyal,10.5,8.0,-2.5,-23.81
79,Teerth Bhardwaj,1262,Naksh Walla,Switcher,8.75,6.67,-2.08,-23.81
90,Diya Bora,174,Leela Bhagat,Competitor_Loyal,3.5,2.67,-0.83,-23.81
93,Kevin Palla,1647,Hemang Ganesan,Competitor_Loyal,3.0,2.29,-0.71,-23.81
96,Abhiram Mistry,380,Harrison Kashyap,Competitor_Loyal,3.5,2.67,-0.83,-23.81
111,Irya Ray,1101,Girindra Ganesh,Brand_Loyal,9.0,6.86,-2.14,-23.81
48,Kabir Soman,1363,Lipika Madan,Switcher,8.0,6.09,-1.91,-23.86
66,Ikbal Kothari,1794,Lila Nagy,Switcher,10.18,7.75,-2.43,-23.86
46,Farhan Chada,428,Lohit Narula,Switcher,8.38,6.38,-2.0,-23.88
27,Simon Tata,462,Krishna Bhatnagar,Switcher,10.24,7.79,-2.45,-23.91
36,Advay Contractor,404,Zaitra Ghosh,Competitor_Loyal,3.94,3.0,-0.94,-23.94
54,Devansh Nigam,825,Yatan Merchant,Competitor_Loyal,3.94,3.0,-0.94,-23.94
57,Ekansh Balay,598,Chakrika Lad,Switcher,8.55,6.5,-2.05,-23.94
25,Diya Rattan,230,Anvi Bhandari,Switcher,11.88,9.04,-2.85,-23.95
12,Hemangini Lalla,909,Ansh Luthra,Switcher,6.86,5.21,-1.64,-23.96
60,Kevin Solanki,360,Aarna Goswami,Switcher,6.72,5.11,-1.61,-23.97
1,Aryan Maharaj,803,Harini Gour,Brand_Loyal,12.5,9.5,-3.0,-24.0
4,Ayushman Chander,785,Pranit Garde,Competitor_Loyal,4.17,3.17,-1.0,-24.0
8,Nathaniel Sami,40,Urvi Bhavsar,Competitor_Loyal,3.13,2.38,-0.75,-24.0
37,Harini Choudhury,500,Vincent Ravel,Switcher,6.25,4.75,-1.5,-24.0
54,Devansh Nigam,1374,Yug Ramaswamy,Competitor_Loyal,3.13,2.38,-0.75,-24.0
58,Ekavir Varkey,1419,Chanakya Chokshi,Switcher,5.56,4.22,-1.33,-24.0
72,Girik Khalsa,789,Jagvi Desai,Switcher,6.25,4.75,-1.5,-24.0
76,Madhavi Lanka,1863,Chatura Gokhale,Switcher,12.5,9.5,-3.0,-24.0
96,Abhiram Mistry,685,Chaitaly Mann,Switcher,6.25,4.75,-1.5,-24.0
96,Abhiram Mistry,932,Lavanya Bhagat,Competitor_Loyal,3.13,2.38,-0.75,-24.0
96,Abhiram Mistry,1988,Xavier Bora,Competitor_Loyal,3.57,2.71,-0.86,-24.0
100,Samar Lalla,256,Chatresh Shroff,Switcher,6.25,4.75,-1.5,-24.0
111,Irya Ray,226,Aashi Gaba,Competitor_Loyal,2.27,1.73,-0.55,-24.0
21,Ekbal Garg,1160,Qushi Gole,Switcher,10.41,7.91,-2.5,-24.01
35,Upadhriti Wadhwa,1199,Raksha Sethi,Brand_Loyal,14.35,10.9,-3.45,-24.04
45,Wriddhish Bhardwaj,671,Mitali Kamdar,Switcher,10.4,7.9,-2.5,-24.04
96,Abhiram Mistry,1325,Arunima Krishnan,Brand_Loyal,13.17,10.0,-3.17,-24.05
1,Aryan Maharaj,263,Saanvi Thaman,Switcher,10.8,8.2,-2.6,-24.07
6,Rushil Saini,1388,Hardik Johal,Switcher,6.44,4.89,-1.56,-24.14
47,Ekapad Walia,394,Indali Sangha,Switcher,7.25,5.5,-1.75,-24.14
48,Kabir Soman,1669,Warjas Nadkarni,Switcher,9.67,7.33,-2.33,-24.14
59,Arya Sunder,836,Jonathan Basak,Brand_Loyal,4.83,3.67,-1.17,-24.14
97,Krish Lalla,1815,Hemal Chad,Switcher,9.67,7.33,-2.33,-24.14
100,Samar Lalla,1137,Simon Apte,Competitor_Loyal,3.35,2.54,-0.81,-24.14
49,Alka Wable,1965,Ekantika Mander,Switcher,8.27,6.27,-2.0,-24.18
5,Viraj Tiwari,756,Kavya Sankar,Competitor_Loyal,4.13,3.13,-1.0,-24.24
51,Devika Rastogi,846,Atharv Nagar,Competitor_Loyal,4.13,3.13,-1.0,-24.24
102,Pallavi Malhotra,1907,William Chana,Switcher,8.25,6.25,-2.0,-24.24
35,Upadhriti Wadhwa,1420,Geetika Merchant,Switcher,9.83,7.44,-2.39,-24.29
4,Ayushman Chander,1503,Ishwar Mallick,Competitor_Loyal,3.7,2.8,-0.9,-24.32
5,Viraj Tiwari,741,Jairaj Balakrishnan,Competitor_Loyal,2.64,2.0,-0.64,-24.32
6,Rushil Saini,1122,Hamsini Contractor,Switcher,9.25,7.0,-2.25,-24.32
35,Upadhriti Wadhwa,1866,Advik Manne,Switcher,9.25,7.0,-2.25,-24.32
39,Aarush Lall,783,Odika Mital,Switcher,6.17,4.67,-1.5,-24.32
54,Devansh Nigam,1812,Jyoti Sha,Competitor_Loyal,3.7,2.8,-0.9,-24.32
116,Lavanya Barad,1783,Udarsh Bala,Switcher,8.85,6.69,-2.15,-24.35
57,Ekansh Balay,1994,Osha Chaudhuri,Switcher,9.75,7.38,-2.38,-24.36
60,Kevin Solanki,396,Vedhika Varty,Switcher,7.8,5.9,-1.9,-24.36
89,Karan Mital,1963,Jairaj Maharaj,Switcher,9.75,7.38,-2.38,-24.36
92,Tanay Toor,1381,Bhavini Malhotra,Switcher,9.75,7.38,-2.38,-24.36
114,Gaurangi Sabharwal,913,Charan Choudhry,Competitor_Loyal,2.05,1.55,-0.5,-24.36
7,Saumya Mall,1128,Widisha Dhar,Switcher,5.86,4.43,-1.43,-24.39
77,Bhavika Sampath,22,Zansi Walla,Switcher,10.25,7.75,-2.5,-24.39
77,Bhavika Sampath,1262,Naksh Walla,Switcher,10.25,7.75,-2.5,-24.39
98,Hredhaan Dugal,630,Jagrati Choudhary,Switcher,13.67,10.33,-3.33,-24.39
101,Zayan Behl,1617,Jeevika Bandi,Switcher,10.25,7.75,-2.5,-24.39
93,Kevin Palla,291,Viraj Kunda,Switcher,9.86,7.45,-2.41,-24.42
42,Kashvi Edwin,295,Dhriti Sachdev,Competitor_Loyal,2.5,1.89,-0.61,-24.44
63,Irya Sampath,1707,Tanish Kant,Switcher,11.25,8.5,-2.75,-24.44
76,Madhavi Lanka,1400,Omkaar Banik,Switcher,7.5,5.67,-1.83,-24.44
97,Krish Lalla,325,Shivani Sinha,Switcher,7.5,5.67,-1.83,-24.44
111,Irya Ray,1281,Kashish Sen,Switcher,10.23,7.73,-2.5,-24.44
40,Yashica Cherian,1792,Ubika Tella,Brand_Loyal,18.8,14.2,-4.6,-24.47
45,Wriddhish Bhardwaj,1613,Chanakya Batra,Brand_Loyal,14.3,10.8,-3.5,-24.48
39,Aarush Lall,395,Yashasvi Jain,Brand_Loyal,9.8,7.4,-2.4,-24.49
72,Girik Khalsa,39,William Gandhi,Switcher,9.8,7.4,-2.4,-24.49
6,Rushil Saini,43,Mohini Sagar,Competitor_Loyal,2.94,2.22,-0.72,-24.53
45,Wriddhish Bhardwaj,249,Advik Konda,Brand_Loyal,10.6,8.0,-2.6,-24.53
54,Devansh Nigam,987,Yasti Chowdhury,Competitor_Loyal,3.79,2.86,-0.93,-24.53
75,Nitesh Raghavan,1210,Thomas Gour,Switcher,14.58,11.0,-3.58,-24.57
37,Harini Choudhury,1387,Azad Chander,Competitor_Loyal,3.05,2.3,-0.75,-24.59
76,Madhavi Lanka,1545,Anirudh Tripathi,Competitor_Loyal,3.39,2.56,-0.83,-24.59
36,Advay Contractor,1642,Aditya Misra,Switcher,10.83,8.17,-2.67,-24.62
75,Nitesh Raghavan,995,Jagat Karpe,Switcher,8.13,6.13,-2.0,-24.62
102,Pallavi Malhotra,679,Mohini Soni,Competitor_Loyal,1.83,1.38,-0.45,-24.68
3,Gagan Sami,771,Hritik Swaminathan,Brand_Loyal,11.57,8.71,-2.86,-24.69
108,Joshua Barman,1538,Bhanumati Saha,Competitor_Loyal,2.23,1.68,-0.55,-24.72
42,Kashvi Edwin,797,Yamini Seshadri,Switcher,11.3,8.5,-2.8,-24.78
53,Jai Kota,600,Nandini Biswas,Brand_Loyal,14.5,10.9,-3.6,-24.83
46,Farhan Chada,1147,Zaid Dhingra,Switcher,9.17,6.89,-2.28,-24.85
98,Hredhaan Dugal,1802,Meera Nadkarni,Brand_Loyal,18.1,13.6,-4.5,-24.86
1,Aryan Maharaj,261,Amrita Naidu,Switcher,8.0,6.0,-2.0,-25.0
1,Aryan Maharaj,399,Mohammed Subramaniam,Switcher,9.5,7.13,-2.38,-25.0
2,Udant Dewan,1388,Hardik Johal,Switcher,5.0,3.75,-1.25,-25.0
3,Gagan Sami,210,Aryan Batra,Switcher,14.0,10.5,-3.5,-25.0
3,Gagan Sami,415,Idika Walia,Competitor_Loyal,4.0,3.0,-1.0,-25.0
3,Gagan Sami,1081,Chaitanya Sarin,Competitor_Loyal,2.0,1.5,-0.5,-25.0
3,Gagan Sami,1612,Faras Mangal,Competitor_Loyal,4.0,3.0,-1.0,-25.0
4,Ayushman Chander,269,Aarini Subramaniam,Competitor_Loyal,2.0,1.5,-0.5,-25.0
4,Ayushman Chander,747,Rayaan Trivedi,Competitor_Loyal,2.67,2.0,-0.67,-25.0
4,Ayushman Chander,1024,Varenya Ratti,Competitor_Loyal,2.0,1.5,-0.5,-25.0
4,Ayushman Chander,1044,Gauri Kohli,Competitor_Loyal,2.0,1.5,-0.5,-25.0
4,Ayushman Chander,1165,Naksh Agate,Competitor_Loyal,3.2,2.4,-0.8,-25.0
5,Viraj Tiwari,105,Siya Thakur,Switcher,8.0,6.0,-2.0,-25.0
5,Viraj Tiwari,194,Maanav De,Competitor_Loyal,4.0,3.0,-1.0,-25.0
5,Viraj Tiwari,246,Aishani Bumb,Competitor_Loyal,3.0,2.25,-0.75,-25.0
5,Viraj Tiwari,297,Lajita Sood,Competitor_Loyal,2.67,2.0,-0.67,-25.0
5,Viraj Tiwari,1375,Lakshmi Parmer,Switcher,9.33,7.0,-2.33,-25.0
6,Rushil Saini,936,Ekani Cheema,Competitor_Loyal,2.0,1.5,-0.5,-25.0
6,Rushil Saini,997,Oeshi Hayer,Competitor_Loyal,4.0,3.0,-1.0,-25.0
7,Saumya Mall,43,Mohini Sagar,Competitor_Loyal,3.5,2.63,-0.88,-25.0
7,Saumya Mall,1477,Wriddhish Ghose,Competitor_Loyal,2.0,1.5,-0.5,-25.0
8,Nathaniel Sami,149,Karan Aurora,Competitor_Loyal,4.0,3.0,-1.0,-25.0
8,Nathaniel Sami,442,Chakrika Bains,Switcher,6.0,4.5,-1.5,-25.0
8,Nathaniel Sami,1388,Hardik Johal,Switcher,8.0,6.0,-2.0,-25.0
8,Nathaniel Sami,1487,Nandini Boase,Competitor_Loyal,2.0,1.5,-0.5,-25.0
8,Nathaniel Sami,1646,Harshil Arora,Competitor_Loyal,4.0,3.0,-1.0,-25.0
8,Nathaniel Sami,1878,Riya Pai,Competitor_Loyal,4.0,3.0,-1.0,-25.0
9,Arunima Dugal,1021,Samesh Biswas,Switcher,6.0,4.5,-1.5,-25.0
10,Gayathri Chaudry,710,Pushti Mody,Competitor_Loyal,2.67,2.0,-0.67,-25.0
11,Lajita Chatterjee,1133,Yagnesh Shetty,Competitor_Loyal,4.0,3.0,-1.0,-25.0
11,Lajita Chatterjee,1431,Umang Issac,Competitor_Loyal,3.2,2.4,-0.8,-25.0
11,Lajita Chatterjee,1679,Ishaan Shenoy,Competitor_Loyal,2.0,1.5,-0.5,-25.0
12,Hemangini Lalla,1477,Wriddhish Ghose,Competitor_Loyal,2.0,1.5,-0.5,-25.0
12,Hemangini Lalla,1926,Jyoti Solanki,Switcher,8.0,6.0,-2.0,-25.0
17,Fariq Kaul,779,Indira Tripathi,Competitor_Loyal,1.07,0.8,-0.27,-25.0
20,Isha Kadakia,775,Yashica Rajagopalan,Competitor_Loyal,1.45,1.09,-0.36,-25.0
34,Devansh Rajan,393,Tanveer Pandit,Competitor_Loyal,2.4,1.8,-0.6,-25.0
34,Devansh Rajan,1533,Frederick D’Alia,Competitor_Loyal,2.67,2.0,-0.67,-25.0
35,Upadhriti Wadhwa,1377,Hritik Sankar,Switcher,5.33,4.0,-1.33,-25.0
36,Advay Contractor,636,Maya Wadhwa,Competitor_Loyal,2.0,1.5,-0.5,-25.0
37,Harini Choudhury,1124,Urmi Balay,Competitor_Loyal,3.2,2.4,-0.8,-25.0
38,Radhika Dugar,1074,Udyati Mohanty,Switcher,6.0,4.5,-1.5,-25.0
38,Radhika Dugar,1335,Warhi Batta,Competitor_Loyal,2.0,1.5,-0.5,-25.0
39,Aarush Lall,316,Aarini Grewal,Competitor_Loyal,3.0,2.25,-0.75,-25.0
39,Aarush Lall,1533,Frederick D’Alia,Competitor_Loyal,2.0,1.5,-0.5,-25.0
40,Yashica Cherian,365,Fitan Loyal,Competitor_Loyal,2.0,1.5,-0.5,-25.0
41,Yashica Issac,527,Nandini Chandran,Competitor_Loyal,4.0,3.0,-1.0,-25.0
41,Yashica Issac,1935,Daniel Viswanathan,Competitor_Loyal,3.33,2.5,-0.83,-25.0
42,Kashvi Edwin,109,Manthan Khosla,Competitor_Loyal,2.86,2.14,-0.71,-25.0
42,Kashvi Edwin,1518,Dalbir Sachar,Switcher,9.71,7.29,-2.43,-25.0
42,Kashvi Edwin,1894,Upma Mangal,Competitor_Loyal,2.0,1.5,-0.5,-25.0
43,Ekiya Suresh,476,Veda Handa,Competitor_Loyal,4.0,3.0,-1.0,-25.0
43,Ekiya Suresh,513,Neelima Sarna,Competitor_Loyal,1.33,1.0,-0.33,-25.0
43,Ekiya Suresh,1167,Nandini Warrior,Switcher,10.0,7.5,-2.5,-25.0
43,Ekiya Suresh,1321,Krishna Modi,Competitor_Loyal,4.0,3.0,-1.0,-25.0
